Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
19977187,MIR,"Harmonists, The",,R,03/12/99,,"$497,260","$17,599,641","$18,096,901",5,"$25,141",3,,,1:55,"Art/For, Drama",,,Exclusive,NYC & LA
19983128,FLR,"Hole, The",,,03/12/99,,"$8,876","$15,259,345","$15,268,221",1,"$2,427",3,,,,Art/For,,,Exclusive,NYC
19975819,MGM,"Rage, The: Carrie 2",,R,03/12/99,,"$17,761,483","$2,955,812","$20,717,295",2286,"$7,065,123",3,2.50,2.00,1:44,Horror,,C+,Wide,
19980199,MIR,Telling You,,R,03/12/99,,"$2,735",,"$2,735",1,"$2,026",3,,,1:34,"Drama, Rom Com",,,Exclusive,Boston
19973646,FOX,Wing Commander,,PG13,03/12/99,,"$11,578,059","$1,280,679","$12,858,738",2019,"$5,114,365",3,2.30,1.80,1:40,"Sci/Fant, Act/Adv",,D,Wide,
19981493,STR,I Stand Alone,,NR,03/17/99,,"$57,131",,"$57,131",1,"$6,955",3,,,1:33,"Drama, Art/For",,,Exclusive,NYC
19982620,MAR,Beauty,,NR,03/19/99,,"$19,139",,"$19,139",1,"$7,794",3,,,1:41,"Art/For, Drama",,,Exclusive,SF
19983235,FLR,Book Of Life,,,03/19/99,,"$9,740",,"$9,740",1,"$2,814",3,,,,"Art/For, Drama",,,Exclusive,NYC
19973455,DW,Forces Of Nature,,PG13,03/19/99,DW,"$52,888,180","$41,000,000","$93,888,180",2058,"$13,510,728",3,3.90,3.00,1:42,Rom Com,,B-,Wide,
19942965,WB,"King And I, The",,G,03/19/99,MC,"$12,093,551","$6,996,002","$19,089,553",2352,"$4,007,565",3,3.00,2.40,1:30,"Anim, Child/Fam, Music",,B+,Wide,
19973426,FOX,Ravenous,,R,03/19/99,,"$2,062,405","$923,533","$2,985,938",1040,"$1,040,727",3,2.00,1.40,1:41,"Drama, Dark Com, Period",,D,Wide,
19981877,ATT,"Rook, The",,NR,03/19/99,,"$2,264",,"$2,264",1,"$1,348",3,,,1:25,Susp/Th,,,Exclusive,NYC
19982295,STR,Sparkler,,NR,03/19/99,,"$7,326",,"$7,326",1,"$1,370",3,,,1:36,"Art/For, Dark Com, Drama",,,Exclusive,NYC
19975229,WB,True Crime,,R,03/19/99,,"$16,649,768","$19,627,944","$36,277,712",1852,"$5,276,109",3,3.20,2.30,2:07,"Drama, Susp/Th",,B-,Wide,
19976561,FXS,Among Giants,,R,03/26/99,,"$48,699","$28,601","$77,300",2,"$13,276",3,,,1:30,Drama,,,Exclusive,NYC & LA
19981632,DIS,Doug's 1st Movie,,G,03/26/99,,"$19,440,089","$973,444","$20,413,533",2268,"$4,470,489",3,4.30,3.10,1:19,"Anim, Child/Fam",26,B+,Wide,
19973454,UNI,Ed tv,,PG13,03/26/99,IMG,"$22,431,897","$7,903,750","$30,335,647",2626,"$8,311,290",3,2.70,2.10,2:02,Comedy,,B,Wide,Sneak 3/13 - 900-1000 Theatres
19981948,7AR,Meeting People Is Easy,,NR,03/26/99,,"$67,275",,"$67,275",1,"$1,800",3,,,1:38,Doc,,,Exclusive,LA
19942493,MGM,"Mod Squad, The",,R,03/26/99,,"$13,263,993","$460,939","$13,724,932",2290,"$6,064,716",3,2.20,1.70,1:33,"Susp/Th, Drama",,C-,Wide,
19980888,MIR,"Walk On The Moon, A",,R,03/26/99,,"$4,750,660","$398,576","$5,149,236",7,"$78,709",3,,,1:45,Drama,,,Exclusive,NYC & LA
19976099,DIS,10 Things I Hate About You,,PG13,03/31/99,TOU,"$38,178,166","$22,293,609","$60,471,775",2223,"$8,330,681",3,4.60,3.10,1:40,Rom Com,,B+,Wide,
19971052,WB,"Matrix, The",,R,03/31/99,VR,"$173,658,992","$294,386,199","$468,045,191",2704,"$27,788,331",3,6.20,4.20,2:15,"Sci/Fant, Act/Adv",,A-,Wide,
19978109,USA,Cookie's Fortune,,PG13,04/02/99,OCT,"$10,920,544","$2,040,604","$12,961,148",10,"$186,828",3,,,1:57,"Comedy, Drama",,,Exclusive,NYC & LA
19978652,SCL,"Dreamlife Of Angels, The",,R,04/02/99,,"$1,726,567","$983,403","$2,709,970",6,"$59,333",3,,,1:53,"Art/For, Drama",,,Exclusive,NYC & LA
19983252,LIO,"Monster, The-Reissue",,R,04/02/99,,"$22,819",,"$22,819",1,"$5,793",3,,,1:50,"Art/For, Comedy",,,Exclusive,LA
19973894,PAR,"Out-Of-Towners, The",,PG13,04/02/99,,"$28,544,120","$3,596,102","$32,140,222",2102,"$8,224,215",3,3.50,2.60,1:35,Comedy,,B-,Wide,
19982236,ZEI,"Following, The",,NR,04/04/99,,"$48,482",,"$48,482",1,"$3,668",3,,,1:10,"Drama, Susp/Th",,,Exclusive,NYC - Sunday Opening
19975824,LIO,"Blood, Guts, Bullets & Octane",,R,04/09/99,,"$15,035",,"$15,035",7,"$7,560",3,,,1:27,"Act/Adv, Dark Com",,,Exclusive,NYC & Seattle
19983515,KI,Fellini's 8 1/2-Reissue,,,04/09/99,,"$98,760",,"$98,760",1,"$11,947",3,,,,"Drama, Art/For, Comedy",,,Exclusive,NYC
19982167,AE,Foolish,,R,04/09/99,,"$6,033,999",,"$6,033,999",305,"$2,184,633",3,,,1:37,"Comedy, Urb/Eth",,,Limited,
19975879,SON,Go,,R,04/09/99,COL,"$16,943,454","$5,148,333","$22,091,787",1563,"$4,706,795",3,3.60,2.70,1:43,"Dark Com, Act/Adv, Drama",,B,Wide,1800 Runs
19980781,FL,"Lovers Of The Arctic Circle, The",,R,04/09/99,,"$507,532",,"$507,532",2,"$21,392",3,,,1:40,"Drama, Art/For",,,Exclusive,NYC
19977027,LIO,Metroland,,NR,04/09/99,,"$303,909",,"$303,909",12,"$26,682",3,,,1:45,"Art/For, Drama",,,Limited,NYC & LA
19977267,FOX,Never Been Kissed,,PG13,04/09/99,,"$55,474,756","$28,294,430","$83,769,186",2455,"$11,836,707",3,4.70,3.80,1:47,Rom Com,,A-,Wide,"Sneaks 3/26, 4/2 & 4/3"
19981612,MIR,Twin Dragons,,PG13,04/09/99,DIM,"$8,359,717","$857,632","$9,217,349",1129,"$2,829,990",3,3.00,2.40,1:29,"Act/Adv, Comedy",,,Wide,
19980927,7AR,Photographer,,NR,04/14/99,,"$11,475",,"$11,475",1,"$4,467",3,,,1:24,Doc,,,Exclusive,NYC
19981492,IA,Clubland,,R,04/16/99,LEG,"$18,529",,"$18,529",60,"$12,600",3,,,1:34,Art/For,,,Limited,
19981011,LIO,Friends And Lovers,,NR,04/16/99,,"$100,111",,"$100,111",54,"$33,543",3,,,1:45,Rom Com,,,Exclusive,NYC & LA
19942352,WB,Goodbye Lover,,R,04/16/99,RV,"$1,940,299","$895,101","$2,835,400",865,"$1,011,175",3,1.90,1.40,1:44,"Dark Com, Drama, Susp/Th",,C,Wide,
19978692,SPH,Hideous Kinky,,R,04/16/99,,"$1,263,279","$2,509,119","$3,772,398",10,"$82,431",3,,,1:37,"Art/For, Drama",,,Exclusive,NYC & LA
19977127,STR,Jeanne And The Perfect Guy,,,04/16/99,,"$15,019",,"$15,019",1,"$4,417",3,,,,"Art/For, Comedy, Music",,,Exclusive,NYC
19983067,PRO,"Joyriders, The",,PG13,04/16/99,,"$64,601",,"$64,601",26,"$26,999",3,,,,Drama,,,Exclusive,Dallas
19978069,GOL,"King Of Masks, The",,NR,04/16/99,,"$1,113,103",,"$1,113,103",4,"$17,777",3,,,1:51,"Art/For, Drama",,,Exclusive,SF
19942363,UNI,Life,,R,04/16/99,IMG,"$63,886,029","$6,539,551","$70,425,580",2594,"$20,414,775",3,3.10,2.50,1:48,"Comedy, Drama, Urb/Eth",,B+,Wide,
19975611,AE,Open Your Eyes,,R,04/16/99,,"$370,720","$6,374,233","$6,744,953",10,"$38,289",3,,,1:57,"Art/For, Sci/Fant, Susp/Th",,,Exclusive,NYC & LA
19978650,SCL,SLC Punk,,R,04/16/99,,"$299,569",,"$299,569",19,"$36,218",3,,,1:37,Comedy,,,Exclusive,NYC & LA
19972246,PAR,Election,,R,04/23/99,,"$14,902,041","$812,760","$15,714,801",6,"$119,080",3,,,1:44,"Dark Com, Drama",,B-,Exclusive,NYC & LA - 3 Runs Each
19942147,MIR,ExistenZ,,R,04/23/99,DIM,"$2,856,712","$7,485,146","$10,341,858",256,"$810,262",3,,,1:50,"Art/For, Act/Adv, Sci/Fant",,,Limited,Top 20 Mkts
19995116,IMX,Island Of The Sharks,IMAX,,04/23/99,,"$10,658,505",,"$10,658,505",1,"$17,402",3,,,0:40,Doc,,,Exclusive,
19982624,WR,La Cucaracha,,R,04/23/99,,"$32,231",,"$32,231",11,"$14,692",3,,,1:34,"Drama, Susp/Th",,,Limited,NYC-LA-Chicago-Austin-Dallas
19942756,WB,Lost And Found,,PG13,04/23/99,ALC,"$6,552,255","$16,745","$6,569,000",2469,"$3,024,709",3,2.20,1.70,1:40,Rom Com,,B-,Wide,Sneak 4/17 - 500 Theatres
19980541,NY,No,,,04/23/99,,"$9,462",,"$9,462",2,"$4,868",3,,,1:25,"Art/For, Comedy",,,Exclusive,NYC
19976379,FOX,Pushing Tin,,R,04/23/99,NR,"$8,408,835","$988,333","$9,397,168",1283,"$3,555,032",3,2.40,1.80,2:03,Comedy,,C,Wide,
19981217,ZEI,Let It Come Down: The Life Of Paul Bowles,,NR,04/28/99,,"$26,925",,"$26,925",1,"$5,869",3,,,1:11,"Art/For, Bio, Doc",,,Exclusive,NYC
19982278,INP,In Search Of Kundun With Martin Scorsese,,NR,04/29/99,,"$12,520",,"$12,520",1,"$9,500",3,,,1:29,Doc,,,Exclusive,NYC
19974580,FOX,Entrapment,,PG13,04/30/99,NR,"$87,686,181","$124,700,000","$212,386,181",2815,"$20,145,595",3,4.40,3.40,1:53,"Susp/Th, Act/Adv",,B,Wide,
19981109,PCL,Get Real,,NR,04/30/99,,"$1,152,979","$133,187","$1,286,166",6,"$54,254",3,,,1:50,"Art/For, Drama",,,Exclusive,NYC & LA
19942622,MIR,Heaven-Dim,,R,04/30/99,DIM,"$2,838",,"$2,838",1,"$1,983",3,,,2:03,"Art/For, Susp/Th",,,Exclusive,LA
19974869,SON,Idle Hands,,R,04/30/99,COL,"$4,152,230","$693,379","$4,845,609",1611,"$1,807,181",3,2.30,1.80,1:30,"Horror, Comedy",,C+,Wide,1800 Runs
19983719,JOU,Testamento,,NR,04/30/99,,"$6,340",,"$6,340",1,"$4,195",3,,,1:57,"Art/For, Comedy",,,Exclusive,NYC
19000098,USA,Three Seasons,,PG13,04/30/99,OCT,"$2,021,698","$310,852","$2,332,550",3,"$47,542",3,,,1:53,"Art/For, Drama",,,Exclusive,NYC & LA
19976988,SCL,"Winslow Boy, The",,G,04/30/99,,"$3,957,934","$1,420,259","$5,378,193",6,"$80,553",3,,,1:50,Drama,,,Exclusive,NYC & LA
19974949,MIR,"Castle, The-Mir",,R,05/07/99,,"$877,621","$2,817,126","$3,694,747",7,"$29,452",3,,,1:25,"Art/For, Comedy",,,Exclusive,NYC & LA
19974501,LIO,"Empty Mirror, The",,PG13,05/07/99,,"$11,838",,"$11,838",4,"$4,688",3,,,2:09,"Art/For, Drama",,,Exclusive,NYC & LA
19976929,UNI,"Mummy, The",,PG13,05/07/99,,"$155,428,655","$260,500,000","$415,928,655",3209,"$43,369,635",3,3.60,2.80,2:04,Act/Adv,,B,Wide,
19983859,FR,Pusher,,NR,05/07/99,,"$5,191","$1,471,284","$1,476,475",1,"$1,656",3,,,1:46,"Art/For, Susp/Th",,,Exclusive,NYC - Cinema Village 12th St
19983535,PRO,Revelation-Pro,,PG13,05/07/99,,"$206,755",,"$206,755",15,"$39,442",3,,,,"Act/Adv, Horror",,,Test,Norfolk/Seattle
19983717,HRT,Tequila Body Shots,,R,05/07/99,,"$9,037",,"$9,037",16,"$5,399",3,,,1:35,"Comedy, Horror",,,Regional,LA & Orange County
19000091,SCL,This Is My Father,,R,05/07/99,,"$1,083,975",,"$1,083,975",9,"$54,876",3,,,2:00,"Art/For, Drama",,,Exclusive,NYC & LA
19978691,SPH,Xiu Xiu: The Sent Down Girl,,R,05/07/99,,"$1,010,933",,"$1,010,933",3,"$23,880",3,,,1:39,"Art/For, Drama",,,Exclusive,NYC & LA
19982168,AL,After Life,,NR,05/12/99,,"$801,985","$1,320,569","$2,122,554",1,"$12,274",3,,,1:58,"Art/For, Drama",,,Exclusive,NYC
19979333,USA,Trippin',,R,05/12/99,OCT,"$9,017,070",,"$9,017,070",777,"$2,527,909",3,3.60,2.80,1:25,"Comedy, Urb/Eth",,,Wide,
19981817,AE,Black Mask,,R,05/14/99,,"$12,504,289","$1,562,796","$14,067,085",979,"$4,449,692",3,2.80,2.20,1:36,"Act/Adv, Art/For, Sci/Fant",,,Wide,
19981820,STR,Edge Of Seventeen,,NR,05/14/99,,"$871,759",,"$871,759",1,"$5,302",3,,,1:39,Drama,,,Exclusive,NYC
19980647,DIS,Endurance-BV,,G,05/14/99,DIS,"$229,279",,"$229,279",4,"$14,339",3,,,1:23,"Art/For, Doc, Drama",,,Exclusive,NYC & LA
19980074,MIR,Iris Blond,,R,05/14/99,,"$4,454",,"$4,454",1,"$3,303",3,,,1:50,"Art/For, Rom Com, Drama",,,Exclusive,NYC
19983979,FR,Leila,,NR,05/14/99,,"$62,452",,"$62,452",1,"$5,294",3,,,2:09,"Art/For, Drama",,,Exclusive,NYC
19981878,PC,Mascara,,R,05/14/99,,"$5,695",,"$5,695",5,"$3,013",3,,,1:34,"Drama, Comedy",,,Exclusive,LA
19942587,FXS,"Midsummer Night's Dream, A",,PG13,05/14/99,NR,"$16,071,990","$9,545,060","$25,617,050",1080,"$4,285,620",3,3.80,2.90,1:56,"Rom Com, Art/For, Period",,B,Wide,
19978410,MGM,Tea With Mussolini,,PG,05/14/99,,"$14,401,563","$3,663,999","$18,065,562",270,"$1,633,183",3,,,1:56,"Art/For, Comedy, Drama",,A-,Limited,NYC-LA-Toronto
19943077,FOX,Star Wars: Episode I - The Phantom Menace,3D,PG,05/19/99,,"$474,544,677","$852,500,000","$1,327,044,677",2970,"$64,810,970",3,7.30,4.80,2:11,"Sci/Fant, Act/Adv",55,A-,Wide,2950 Runs
19980752,FL,Besieged,,R,05/21/99,,"$2,048,740","$1,046,205","$3,094,945",36,"$159,289",3,,,1:32,"Art/For, Drama, Period",,,Exclusive,NYC-LA-Toronto
19974341,AE,Frogs For Snakes,,R,05/21/99,,"$21,589",,"$21,589",29,"$12,191",3,,,1:55,"Dark Com, Susp/Th",,,Limited,25 Runs
19979313,DW,"Love Letter, The",,PG13,05/21/99,DW,"$8,302,478","$229,271","$8,531,749",769,"$2,692,819",3,3.10,2.30,1:28,Rom Com,,C-,Wide,700 Runs
19983028,COW,"Saragossa Manuscript, The-Director's Cut",,NR,05/21/99,,"$120,788",,"$120,788",1,"$3,456",3,,,2:04,"Art/For, Drama",,,Exclusive,NYC
19980222,PCL,Trekkies,,PG,05/21/99,,"$318,246",,"$318,246",339,"$125,636",3,,,1:36,Doc,,,Limited,320 Runs
19971360,SON,"13th Floor, The",,R,05/28/99,COL,"$11,916,661","$3,082,872","$14,999,533",1815,"$4,278,452",4,2.80,2.20,2:00,"Sci/Fant, Susp/Th",,D+,Wide,1800 Runs
19982400,AL,Eternity And A Day,,NR,05/28/99,,"$107,178",,"$107,178",3,"$24,221",4,,,2:12,"Art/For, Drama",,,Exclusive,NYC & LA
19973486,SCL,"Loss Of Sexual Innocence, The",,R,05/28/99,,"$302,376","$58,936","$361,312",5,"$50,354",4,,,1:46,Drama,,,Exclusive,NYC & LA
19972774,UNI,Notting Hill,,PG13,05/28/99,,"$116,089,678","$248,160,212","$364,249,890",2747,"$27,689,760",4,4.20,3.40,2:03,Rom Com,,B+,Wide,Sneak 5/15 - 856 Theatres
19983636,PLM,Stop Making Sense-Reissue,,PG,05/28/99,,"$124,528",,"$124,528",4,"$21,051",4,,,1:28,"Doc, Music",,,Exclusive,San Francisco - 4 Runs
19976519,TMK,Twice Upon A Yesterday,,R,05/28/99,,"$279,757",,"$279,757",6,"$17,620",4,,,1:29,"Rom Com, Art/For",,,Exclusive,NYC
19991140,ARR,"Curse, The",,NR,06/01/99,,,"$60,184","$60,184",,,4,,,1:24,Dark Com,,,Limited,
19981352,AE,Buena Vista Social Club,,G,06/04/99,,"$7,002,182","$18,291,098","$25,293,280",15,"$127,370",3,,,1:45,"Doc, Music, Urb/Eth",,,Exclusive,NYC-LA-SF-Miami
19980755,GOL,Desert Blue,,R,06/04/99,,"$100,590",,"$100,590",5,"$13,092",3,,,1:27,"Comedy, Drama",,,Exclusive,NYC
19983353,COW,Finding North,,NR,06/04/99,,"$27,466",,"$27,466",1,"$5,952",3,,,1:35,"Drama, Dark Com",,,Exclusive,NYC
19984183,REG,Free Enterprise,,R,06/04/99,,"$30,229",,"$30,229",9,"$13,086",3,,,1:48,"Comedy, Sci/Fant",,,Exclusive,
19974299,USA,I Want You - USA,,R,06/04/99,GRM,"$1,672","$197,448","$199,120",1,"$1,242",3,,,1:27,"Art/For, Drama, Susp/Th",,,Exclusive,Seattle
19942863,DIS,Instinct,,R,06/04/99,TOU,"$34,105,207","$25,754,835","$59,860,042",2059,"$10,390,387",3,3.30,2.40,2:06,Drama,,A-,Wide,Sneak - 05/29-1100 Runs
19976460,SON,Limbo - SON,,R,06/04/99,SCG,"$2,160,710","$86,822","$2,247,532",15,"$139,634",3,,,2:06,Drama,,,Limited,
19984112,OCN,Return With Honor,,NR,06/04/99,,"$32,615",,"$32,615",3,"$4,831",3,,,1:42,Doc,,,Exclusive,Austin
19981221,PC,Strawberry Fields,,NR,06/04/99,,"$4,103",,"$4,103",2,"$3,347",3,,,1:26,Drama,,,Exclusive,LA
19979153,NL,Austin Powers: The Spy Who Shagged Me,,PG13,06/11/99,,"$205,520,108","$107,661,208","$313,181,316",3312,"$54,917,604",3,3.70,2.40,1:35,Comedy,,B+,Wide,
19983739,MAR,Bastards,,,06/11/99,,$723,,$723,1,$503,3,,,,"Art/For, Drama",,,Exclusive,LA
19982621,PC,Just A Little Harmless Sex,,NR,06/11/99,,"$66,194",,"$66,194",47,"$46,231",3,,,1:38,"Rom Com, Drama",,,Limited,NYC & LA
19984207,RI,Out Of Season,,,06/11/99,,"$17,084",,"$17,084",1,"$3,752",3,,,,Drama,,,Exclusive,NYC
19980753,LIO,"Red Violin, The",,R,06/11/99,,"$9,495,408","$575,947","$10,071,355",7,"$84,265",3,,,2:11,"Art/For, Drama",,,Exclusive,NYC & LA
19979194,PC,Remembering The Cosmos Flower,,NR,06/11/99,,$921,,$921,1,$511,3,,,1:40,"Art/For, Drama",,,Exclusive,LA
19942293,DIS,Tarzan,,G,06/16/99,DSA,"$171,091,819","$277,100,000","$448,191,819",1,"$34,221,968",3,5.00,3.20,1:30,"Anim, Child/Fam, Music",,A,Wide,"1 Run at El Capitan, 2500+ on 6/18/99"
19978311,MIR,An Ideal Husband,,PG13,06/18/99,,"$18,542,974","$5,790,048","$24,333,022",10,"$198,802",3,,,1:37,"Art/For, Rom Com, Period",,,Exclusive,NYC & LA
19975630,PAR,"General's Daughter, The",,R,06/18/99,,"$102,705,852","$51,486,951","$154,192,803",2856,"$22,332,053",3,4.60,3.20,1:55,"Susp/Th, Drama, Special",,B+,Wide,2000+ Runs
19980242,GOL,"Red Dwarf, The",,R,06/18/99,,"$6,499",,"$6,499",3,"$3,979",3,,,1:37,"Art/For, Comedy, Drama",,,Exclusive,NYC
19980708,SCL,Run Lola Run,,R,06/18/99,,"$7,267,585","$14,828,349","$22,095,934",8,"$92,488",3,,,1:21,"Art/For, Susp/Th",,,Exclusive,NYC & LA
19983149,LEI,Sitcom,,,06/18/99,,"$5,297",,"$5,297",1,"$3,102",3,,,,"Art/For, Dark Com",,,Exclusive,NYC
19975858,SON,Big Daddy,,PG13,06/25/99,COL,"$163,479,795","$70,100,000","$233,579,795",3027,"$41,536,370",3,3.90,2.60,1:40,Comedy,,B+,Wide,2500+ Runs
19000070,MIR,My Son The Fanatic,,R,06/25/99,,"$417,683",,"$417,683",5,"$38,399",3,,,1:26,"Art/For, Rom Com",,,Exclusive,NYC & LA
19984365,AL,Regret To Inform,,NR,06/25/99,,"$44,204",,"$44,204",1,"$6,294",3,,,1:12,Doc,,,Exclusive,NYC
19984152,IA,Shiloh 2: Shiloh Season,,PG,06/25/99,LEG,"$58,946",,"$58,946",8,"$2,765",3,,,1:36,"Child/Fam, Drama",,,Exclusive,Chicago
19981712,PAR,"South Park: Bigger, Longer, & Uncut",,R,06/30/99,,"$52,037,603","$37,774,829","$89,812,432",2128,"$14,774,666",3,3.50,2.60,1:20,"Anim, Comedy, Dark Com",,B-,Wide,2000+ Runs
19943047,WB,Wild Wild West,,PG13,06/30/99,,"$113,764,509","$109,811,053","$223,575,562",3309,"$36,434,750",3,3.10,2.40,1:47,"Western, Act/Adv, Comedy",,C+,Wide,
19981907,ZEI,Broken Vessels,,R,07/02/99,,"$15,030",,"$15,030",2,"$3,722",4,,,1:30,Drama,,,Exclusive,NYC
19980157,PC,Love Etc.,,NR,07/02/99,,"$7,465",,"$7,465",1,"$4,461",4,,,1:45,"Art/For, Comedy",,,Exclusive,NYC
19980628,MIR,"Lovers On The Bridge, The",,R,07/02/99,,"$126,593",,"$126,593",2,"$30,246",4,,,2:06,"Art/For, Drama",,,Exclusive,NYC & LA
19979133,DIS,Summer Of Sam,,R,07/02/99,TOU,"$19,288,130","$965,844","$20,253,974",1536,"$7,991,450",4,2.40,1.80,2:17,Drama,,D-,Wide,
19984182,MAR,Summerspell,,NR,07/02/99,,$984,,$984,1,$607,4,,,1:40,Drama,,,Exclusive,SF
19981216,ZEI,"Late August, Early September",,NR,07/07/99,,"$69,400",,"$69,400",1,"$6,538",4,,,1:52,"Art/For, Drama",,,Exclusive,NYC
19979113,UNI,American Pie,,R,07/09/99,,"$102,644,944","$134,809,816","$237,454,760",2508,"$18,709,680",3,5.50,3.20,1:35,Comedy,,A-,Wide,Sneak 07/05/99-1000 Runs
19974506,SON,Arlington Road,,R,07/09/99,SCG,"$24,756,177","$10,874,855","$35,631,032",1631,"$7,515,145",3,3.30,2.40,1:58,Susp/Th,,B-,Wide,1800 Runs
19980712,USA,Autumn Tale,,PG,07/09/99,OCT,"$2,084,347","$1,043,127","$3,127,474",2,"$33,631",3,,,1:50,"Art/For, Rom Com, Drama",,,Exclusive,NYC
19980606,LIO,"Dinner Game, The",,PG13,07/09/99,,"$4,071,548","$63,136,375","$67,207,923",1,"$25,520",3,,,1:18,"Art/For, Comedy, Drama",,,Exclusive,NYC
19984471,ROX,Genghis Blues,,,07/09/99,,"$374,550",,"$374,550",1,"$6,524",3,,,,"Doc, Music",,,Exclusive,NYC & SF
19982235,AE,"Blair Witch Project, The",,R,07/14/99,,"$140,539,099","$111,617,939","$252,157,038",1,"$1,512,054",3,,,1:27,Horror,,C+,Exclusive,NYC - Top 15 Mkts on 7/16/99
19978690,SON,Muppets From Space,,G,07/14/99,COL,"$16,299,134","$2,106,915","$18,406,049",2049,"$4,826,049",3,3.40,2.10,1:28,"Live Act, Act/Adv, Child/Fam",,A-,Wide,2000+ Runs
19942107,WB,Eyes Wide Shut,,R,07/16/99,,"$55,670,172","$106,394,265","$162,064,437",2411,"$21,706,163",3,2.60,1.80,2:39,"Susp/Th, Drama",,D-,Wide,
19975822,STR,I'm Losing You,,R,07/16/99,,"$13,996",,"$13,996",2,"$7,027",3,,,1:42,"Drama, Dark Com",,,Exclusive,NYC & LA
19980133,FOX,Lake Placid,,R,07/16/99,,"$31,770,414","$32,027,116","$63,797,530",2096,"$10,974,145",3,2.90,2.00,1:22,"Susp/Th, Act/Adv",,C,Wide,
19978630,PAR,"Wood, The",,R,07/16/99,,"$25,059,640","$18,407","$25,078,047",1194,"$8,515,223",3,2.90,2.20,1:45,"Comedy, Drama, Urb/Eth",,A-,Wide,
19981247,PCL,Cabaret Balkan,,R,07/23/99,,"$109,703",,"$109,703",2,"$11,774",3,,,1:42,"Art/For, Dark Com, Drama",,,Exclusive,NYC
19942910,NL,Drop Dead Gorgeous,,PG13,07/23/99,,"$10,571,408","$3,519,669","$14,091,077",1207,"$3,986,269",3,2.70,1.70,1:39,Dark Com,,C-,Wide,
19980845,DW,"Haunting, The",,PG13,07/23/99,DW,"$91,240,529","$89,951,909","$181,192,438",2808,"$33,435,140",3,2.70,1.90,1:57,"Horror, Susp/Th",,C+,Wide,
19977068,DIS,Inspector Gadget,,PG,07/23/99,DIS,"$97,403,112","$48,316,056","$145,719,168",2814,"$21,889,138",3,4.40,2.90,1:18,"Act/Adv, Child/Fam, Comedy",,B,Wide,
19971096,MIR,My Life So Far,,PG13,07/23/99,,"$635,620","$71,792","$707,412",5,"$53,937",3,,,1:33,"Art/For, Drama, Period",,,Exclusive,NYC & LA
19983740,NY,Rosie,,NR,07/23/99,,"$30,416",,"$30,416",3,"$7,847",3,,,1:37,"Art/For, Drama",,,Exclusive,NYC
19982277,FL,Trick,,R,07/23/99,,"$2,087,228","$12,498,518","$14,585,746",6,"$118,594",3,,,1:40,Rom Com,,,Exclusive,NYC-LA-SF-Toronto
19975825,WB,Deep Blue Sea,,R,07/28/99,VR,"$73,695,369","$100,450,057","$174,145,426",2612,"$19,107,643",3,3.90,2.60,1:45,"Susp/Th, Act/Adv",,B,Wide,
19979593,PAR,Runaway Bride,,PG,07/30/99,,"$152,257,509","$157,200,000","$309,457,509",3158,"$35,055,556",3,4.30,2.90,1:56,Rom Com,,A-,Wide,2500+ Runs
19982340,SCL,Twin Falls Idaho,,R,07/30/99,,"$985,341","$6,146","$991,487",6,"$49,849",3,,,1:45,Drama,,,Exclusive,NYC & LA
19976459,SON,Dick,,PG13,08/04/99,COL,"$6,254,305","$53,335","$6,307,640",1522,"$2,210,267",3,2.80,1.80,1:30,Comedy,,C-,Wide,1500 Runs
19982297,IA,"Gambler, The",,R,08/04/99,LEG,"$51,773",,"$51,773",1,"$6,317",3,,,1:37,"Rom Com, Act/Adv",,,Exclusive,NYC
19982540,ZEI,"Acid House, The",,NR,08/06/99,,"$143,073","$569,422","$712,495",1,"$7,459",3,,,1:52,"Art/For, Dark Com, Drama",,,Exclusive,NYC
19980689,PCL,"Adventures Of Sebastian Cole, The",,R,08/06/99,,"$100,841",,"$100,841",7,"$12,598",3,,,1:39,"Dark Com, Drama",,,Exclusive,NYC & LA
19000089,AE,Illuminata,,R,08/06/99,,"$840,134",,"$840,134",8,"$53,264",3,,,2:00,"Comedy, Drama, Period",,,Exclusive,NYC & LA
19973547,WB,"Iron Giant, The",,PG,08/06/99,,"$23,220,083","$14,613,448","$37,833,531",2179,"$5,732,614",3,4.10,2.60,1:26,"Anim, Child/Fam, Sci/Fant",96,A,Wide,NYC &  LA - 8/4 - Sneak 8/1 800 Runs
19979673,UNI,Mystery Men,,PG13,08/06/99,,"$29,762,011","$1,683,877","$31,445,888",2136,"$10,017,865",3,3.00,2.00,1:51,"Act/Adv, Comedy, Sci/Fant",,C+,Wide,
19980604,DIS,"Sixth Sense, The",,PG13,08/06/99,HOL,"$293,506,292","$367,038,664","$660,544,956",2161,"$26,681,262",3,11.00,6.70,1:47,"Susp/Th, Drama",,A-,Wide,Sneak 7/31-175 Theatres-30 Mkts
19000066,MGM,"Thomas Crown Affair, The - 1999",,R,08/06/99,,"$69,305,181","$55,000,000","$124,305,181",2427,"$14,600,719",3,4.70,3.30,1:54,"Susp/Th, Drama",,B+,Wide,7/24 Sneak - 500 Theatres
